"group","mlpa_region","site_name","affiliated_mpa","tier","mpa_designation","lat_wgs84","lon_wgs84","year"
"Kelp forest","SOUTH","SCI_HAZARDS_W","Painted Cave SMCA","III","reference",34.0581,-119.824833,"2019"
"Kelp forest","SOUTH","SCI_HAZARDS_W","Painted Cave SMCA","III","reference",34.0581,-119.824833,"2020"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2005"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2006"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2007"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2008"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2009"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_E","Scorpion SMR","I","reference",34.0434,-119.535733,"2013"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2005"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2006"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2007"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2008"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2009"
"Kelp forest","SOUTH","SCI_LITTLE_SCORPION_W","Scorpion SMR","I","reference",34.04415,-119.54245,"2013"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2003"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2004"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2005"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2006"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2007"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2008"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2009"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2010"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2011"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2012"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2014"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2015"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2016"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2017"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2018"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2019"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_CEN","Painted Cave SMCA","III","SMCA",34.072867,-119.870983,"2020"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2003"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2004"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2005"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2006"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2007"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2008"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2009"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2010"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2011"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2012"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2014"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2015"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2016"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2017"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2018"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2019"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_E","Painted Cave SMCA","III","SMCA",34.0719,-119.85755,"2020"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2003"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2004"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2005"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2006"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2007"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2008"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2009"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2010"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2011"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2012"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2014"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2015"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2016"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2017"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2018"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2019"
"Kelp forest","SOUTH","SCI_PAINTED_CAVE_W","Painted Cave SMCA","III","SMCA",34.074483,-119.882133,"2020"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2000"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2001"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2002"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2003"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2004"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2005"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2006"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2007"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2008"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2009"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2010"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2011"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2012"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2013"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2014"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2015"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2016"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2017"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2018"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2019"
"Kelp forest","SOUTH","SCI_PELICAN_CEN","Scorpion SMR","I","reference",34.03065,-119.69665,"2020"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2000"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2001"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2002"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2003"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2004"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2005"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2006"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2007"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2008"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2009"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2010"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2011"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2012"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2013"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2014"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2015"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2016"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2017"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2018"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2019"
"Kelp forest","SOUTH","SCI_PELICAN_E","Scorpion SMR","I","reference",34.02805,-119.690917,"2020"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2000"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2001"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2002"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2003"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2004"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2005"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2006"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2007"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2008"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2009"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2010"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2011"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2012"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2013"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2014"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2015"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2016"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2017"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2018"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2019"
"Kelp forest","SOUTH","SCI_PELICAN_W","Scorpion SMR","I","reference",34.035867,-119.7023,"2020"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2005"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2006"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2007"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2008"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2009"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_E","Scorpion SMR","I","SMR",34.050983,-119.575883,"2013"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2005"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2006"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2007"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2008"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2009"
"Kelp forest","SOUTH","SCI_POTATO_PASTURE_W","Scorpion SMR","I","SMR",34.052167,-119.582117,"2013"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2005"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2006"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2007"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2008"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2009"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_E","Scorpion SMR","I","reference",34.038367,-119.5253,"2013"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2005"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2006"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2007"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2008"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2009"
"Kelp forest","SOUTH","SCI_SAN_PEDRO_POINT_W","Scorpion SMR","I","reference",34.04225,-119.5316,"2013"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2005"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2006"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2007"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2008"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2009"
"Kelp forest","SOUTH","SCI_SCORPION_ANCHORAGE","Scorpion SMR","I","SMR",34.047983,-119.5514,"2013"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2004"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2005"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2006"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2007"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2008"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2009"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2010"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2011"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2012"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2013"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2014"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2015"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2016"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2017"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2018"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2019"
"Kelp forest","SOUTH","SCI_SCORPION_E","Scorpion SMR","I","SMR",34.048467,-119.546367,"2020"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2004"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2005"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2006"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2007"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2008"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2009"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2010"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2011"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2012"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2013"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2014"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2015"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2016"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2017"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2018"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2019"
"Kelp forest","SOUTH","SCI_SCORPION_W","Scorpion SMR","I","SMR",34.0525,-119.55525,"2020"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2004"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2005"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2006"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2007"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2008"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2009"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2010"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2011"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2012"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2014"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2015"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2016"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2017"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2018"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2019"
"Kelp forest","SOUTH","SCI_VALLEY_CEN","Gull Island SMR","II","reference",33.983617,-119.6384,"2020"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2004"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2005"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2006"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2007"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2008"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2009"
"Kelp forest","SOUTH","SCI_VALLEY_E","Gull Island SMR","II","reference",33.98355,-119.620317,"2010"
